Title,Link,Publisher,Journal,Author Order,Authors,Year,DOI,Quartile
STUDI PENGGUNAAN SOFTWARE AUTODESK REVIT DALAM ANALISIS QUANTITY TAKE-OFF GEDUNG 2 LANTAI,https://garuda.kemdikbud.go.id/documents/detail/3711203,"Prosidia Widya Saintek Vol 2, No 2 (2023)187-194","Prosidia Widya Saintek Vol 2, No 2 (2023)187-194",Author Order : 2 of 3,"Prosidia Widya Saintek Vol 2, No 2 (2023)187-194",2023,DOI: -,Accred : Unknown
KAJIAN DISTRIBUSI LOGISTIK PANGAN DALAM MENDUKUNG KETAHANAN PANGAN,https://garuda.kemdikbud.go.id/documents/detail/3338745,"Prosidia Widya Saintek Vol 2, No 1 (2023)9-18","Prosidia Widya Saintek Vol 2, No 1 (2023)9-18",Author Order : 2 of 3,"Prosidia Widya Saintek Vol 2, No 1 (2023)9-18",2023,DOI: -,Accred : Unknown
Analisis Kinerja Parkir di Tepi Jalan Umum Wilayah Kota Malang,https://garuda.kemdikbud.go.id/documents/detail/3380630,"TERAS JURNAL Vol 13, No 1 (2023): Volume 13 No 1, Maret 2023139-150","TERAS JURNAL Vol 13, No 1 (2023): Volume 13 No 1, Maret 2023139-150",Author Order : 2 of 3,"TERAS JURNAL Vol 13, No 1 (2023): Volume 13 No 1, Maret 2023139-150",2023,DOI: 10.29103/tj.v13i1.825,Accred : Sinta 3
Peningkatan Layanan Infrastruktur Jalan Di Kawasan Wisata Bedengan,https://garuda.kemdikbud.go.id/documents/detail/3522965,"ABDIMASKU : JURNAL PENGABDIAN MASYARAKAT Vol 6, No 2 (2023): Mei 2023424-431","ABDIMASKU : JURNAL PENGABDIAN MASYARAKAT Vol 6, No 2 (2023): Mei 2023424-431",Author Order : 2 of 3,"ABDIMASKU : JURNAL PENGABDIAN MASYARAKAT Vol 6, No 2 (2023): Mei 2023424-431",2023,DOI: 10.33633/ja.v6i2.1079,Accred : Sinta 5
STUDI PERENCANAAN PONDASI SUMURAN PADA PROYEK PENGEMBANGAN GEDUNG KAMPUS INSTITUT TEKNOLOGI DAN BISNIS WIDYAGAMA LUMAJANG,https://garuda.kemdikbud.go.id/documents/detail/3711197,"Prosidia Widya Saintek Vol 2, No 2 (2023)129-134","Prosidia Widya Saintek Vol 2, No 2 (2023)129-134",Author Order : 2 of 3,"Prosidia Widya Saintek Vol 2, No 2 (2023)129-134",2023,DOI: -,Accred : Unknown
ANALISIS PERHITUNGAN STRUKTUR BANGUNAN 3 LANTAI MENGGUNAKAN APLIKASI SANSPRO,https://garuda.kemdikbud.go.id/documents/detail/3711199,"Prosidia Widya Saintek Vol 2, No 2 (2023)149-158","Prosidia Widya Saintek Vol 2, No 2 (2023)149-158",Author Order : 2 of 3,"Prosidia Widya Saintek Vol 2, No 2 (2023)149-158",2023,DOI: -,Accred : Unknown
ANALISIS KENYAMANAN PEJALAN KAKI TERHADAP JALUR PEDESTRIAN DI JALAN VETERAN BOJONEGORO,https://garuda.kemdikbud.go.id/documents/detail/3711204,"Prosidia Widya Saintek Vol 2, No 2 (2023)195-202","Prosidia Widya Saintek Vol 2, No 2 (2023)195-202",Author Order : 2 of 3,"Prosidia Widya Saintek Vol 2, No 2 (2023)195-202",2023,DOI: -,Accred : Unknown
The Role of Additional Ceramic Waste on Expansive Clay Stability,https://garuda.kemdikbud.go.id/documents/detail/2610096,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 5, No 1 (2022): JSAE54-61","JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 5, No 1 (2022): JSAE54-61",Author Order : 2 of 3,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 5, No 1 (2022): JSAE54-61",2022,DOI: 10.31328/jsae.v5i1.3580,Accred : Sinta 4
Evaluasi Kinerja Simpang Tiga Tak Bersinyal Jl. Muharto - Jl. Mayjen Sungkono â Jl. Raya Ki Ageng Gribig Kota Malang,https://garuda.kemdikbud.go.id/documents/detail/2631276,Siklus : Jurnal Teknik Sipil Vol. 8 No. 1 (2022)70-85,Siklus : Jurnal Teknik Sipil Vol. 8 No. 1 (2022)70-85,Author Order : 2 of 3,Siklus : Jurnal Teknik Sipil Vol. 8 No. 1 (2022)70-85,2022,DOI: 10.31849/siklus.v8i1.9339,Accred : Sinta 3
PENGARUH AGREGAT HALUS PASIR HITAM DAN COKLAT DENGAN ZAT DAMDEX TERHADAP KUAT TEKAN BETON DAN MODULUS,https://garuda.kemdikbud.go.id/documents/detail/3219658,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030391-400,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030391-400,Author Order : 2 of 3,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030391-400,2022,DOI: -,Accred : Unknown
TEKNOLOGI TEPAT GUNA UNTUK PENINGKATAN PRODUKTIFITAS PEMBUATAN ALAT PERAGA EDUKATIF,https://garuda.kemdikbud.go.id/documents/detail/3219818,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030733-740,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030733-740,Author Order : 1 of 6,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030733-740,2022,DOI: -,Accred : Unknown
ANALISIS PENGARUH ON-STREET PARKING TERHADAP KINERJA LALU LINTAS DI PASAR BLIMBING KOTA MALANG,https://garuda.kemdikbud.go.id/documents/detail/3219854,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030411-420,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030411-420,Author Order : 1 of 6,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030411-420,2022,DOI: -,Accred : Unknown
PENGARUH SIKA DAN ABU VULKANIK GUNUNG SEMERU SEBAGAI PENGGANTI SEBAGIAN SEMEN TERHADAP KUAT TEKAN BETON,https://garuda.kemdikbud.go.id/documents/detail/3219889,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030401-410,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030401-410,Author Order : 1 of 6,Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2022 Transisi Global dalam Mencapai SDGs 2030401-410,2022,DOI: -,Accred : Unknown
Analysis of Volume Fraction and Fiber Orientation on Tensile Strength and Impact Strength of Cannabis Sativa-Polyester Fiber Composites,https://garuda.kemdikbud.go.id/documents/detail/3272064,Asian Journal Science and Engineering Vol 1 No 1 (2022): Asian Journal Science and Engineering12-22,Asian Journal Science and Engineering Vol 1 No 1 (2022): Asian Journal Science and Engineering12-22,Author Order : 1 of 6,Asian Journal Science and Engineering Vol 1 No 1 (2022): Asian Journal Science and Engineering12-22,2022,DOI: 10.51278/ajse.v1i1.395,Accred : Unknown
Analysis of Volume Fraction and Fiber Orientation on Tensile Strength and Impact Strength of Cannabis Sativa-Polyester Fiber Composites,https://garuda.kemdikbud.go.id/documents/detail/4360771,Asian Journal Science and Engineering Vol. 1 No. 1 (2022): Asian Journal Science and Engineering12-22,Asian Journal Science and Engineering Vol. 1 No. 1 (2022): Asian Journal Science and Engineering12-22,Author Order : 1 of 6,Asian Journal Science and Engineering Vol. 1 No. 1 (2022): Asian Journal Science and Engineering12-22,2022,DOI: 10.51278/ajse.v1i1.395,Accred : Unknown
Peningkatan Akurasi Penghitungan Jumlah Kendaraan dengan Membangkitkan Urutan Identitas Deteksi Berbasis Yolov4 Deep Neural Networks,https://garuda.kemdikbud.go.id/documents/detail/2233652,"TEKNIK Vol. 42, No. 2 (2021): August 2021169-177","TEKNIK Vol. 42, No. 2 (2021): August 2021169-177",Author Order : 1 of 6,"TEKNIK Vol. 42, No. 2 (2021): August 2021169-177",2021,DOI: 10.14710/teknik.v42i2.37019,Accred : Sinta 2
Technical Analysis Of Road Functional Feasibility Traffic Management And Engineering In The Roads Bts. Palimanan City - Bts. Cirebon City,https://garuda.kemdikbud.go.id/documents/detail/2304313,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 1 (2021): JSAE","JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 1 (2021): JSAE",Author Order : 1 of 6,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 1 (2021): JSAE",2021,DOI: 10.31328/jsae.v4i1.3049,Accred : Sinta 4
ANALISIS PENGARUH VARIASI KADAR AIR TERHADAP SWELLING VOLUMETRIK TANAH LEMPUNG EKSPANSIF (Studi Kasus KM 51 Ruas Jalan Tirtoyudo Kabupaten Malang),https://garuda.kemdikbud.go.id/documents/detail/2459499,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""455-462","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""455-462",Author Order : 1 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""455-462",2021,DOI: -,Accred : Unknown
ANALISIS FAKTOR BEBAN SUMBU KENDARAAN BERAT TRUK PENGANGKUT PASIR DENGAN QUARRY DI LUMAJANG,https://garuda.kemdikbud.go.id/documents/detail/2609655,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""463-472","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""463-472",Author Order : 1 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""463-472",2021,DOI: -,Accred : Unknown
PENGARUH KOMPOSISI CAMPURAN BETON DAN JENIS SEMEN TERHADAP KELECAKAN (CONCRETE WORKABILITY) DAN KUAT TEKAN BETON,https://garuda.kemdikbud.go.id/documents/detail/2459533,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""529-538","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""529-538",Author Order : 1 of 6,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""529-538",2021,DOI: -,Accred : Unknown
STUDI EVALUASI GEOMETRIK JALAN NASIONAL PADA RUAS JALAN KEPANJEN-WLINGI,https://garuda.kemdikbud.go.id/documents/detail/2459426,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""539-548","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""539-548",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""539-548",2021,DOI: -,Accred : Unknown
IMPLEMENTASI BENTUK KEGIATAN PEMBELAJARAN PENELITIAN DALAM PROGRAM MBKM DI PROGRAM STUDI TEKNIK SIPIL UNIVERSITAS WIDYAGAMA MALANG,https://garuda.kemdikbud.go.id/documents/detail/2609637,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""1039-1046","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""1039-1046",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2021 ""Kesiapan Indonesia Dalam Menghadapi Krisis Energi Global""1039-1046",2021,DOI: -,Accred : Unknown
Landslides Risk Analysis on Pacitan â Ponorogo National Road Section of East Java Province,https://garuda.kemdikbud.go.id/documents/detail/2304306,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 2 (2021): JSAE44-50","JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 2 (2021): JSAE44-50",Author Order : 2 of 3,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 2 (2021): JSAE44-50",2021,DOI: 10.31328/jsae.v4i2.3050,Accred : Sinta 4
Travel Time Behavior Study of Malang-Denpasar Intercity Bus Considering Sailing Time of Ketapang-Gilimanuk,https://garuda.kemdikbud.go.id/documents/detail/2460052,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 2 (2021): JSAE63-68","JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 2 (2021): JSAE63-68",Author Order : 2 of 3,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 4, No 2 (2021): JSAE63-68",2021,DOI: 10.31328/jsae.v4i2.3084,Accred : Sinta 4
PEMBEBANAN JARINGAN JALAN PADA RUAS JALAN NASIONAL DENGAN ADANYA JALAN TOL DAN NON TOL MALANG -SURABAYA,https://garuda.kemdikbud.go.id/documents/detail/2459482,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""937-946","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""937-946",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""937-946",2020,DOI: -,Accred : Unknown
STUDI KESEHATAN DAN KESELAMATAN KERJA PEMELIHARAAN JALAN DENGAN METODE HAZARD ANALYSIS,https://garuda.kemdikbud.go.id/documents/detail/2459494,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""603-610","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""603-610",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2020 ""Peranan Strategis Teknologi Dalam Kehidupan di Era New Normal""603-610",2020,DOI: -,Accred : Unknown
ANALISIS KERUSAKAN JALAN MENGGUNAKAN METODE PAVEMENT CONDITION INDEX (PCI) DAN SURFACE DISTRESS INDEK (SDI),https://garuda.kemdikbud.go.id/documents/detail/1630682,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2019 ""Inovasi Cerdas dan Teknologi Hijau untuk Industri 4.0""RTR 355-362","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2019 ""Inovasi Cerdas dan Teknologi Hijau untuk Industri 4.0""RTR 355-362",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2019 ""Inovasi Cerdas dan Teknologi Hijau untuk Industri 4.0""RTR 355-362",2019,DOI: -,Accred : Unknown
ANALISIS DISAIN PERKERASAN JALAN DENGAN METODE BATAS KAPASITAS JALAN,https://garuda.kemdikbud.go.id/documents/detail/1252228,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2019 ""Inovasi Cerdas dan Teknologi Hijau untuk Industri 4.0""RTR 269-274","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2019 ""Inovasi Cerdas dan Teknologi Hijau untuk Industri 4.0""RTR 269-274",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2019 ""Inovasi Cerdas dan Teknologi Hijau untuk Industri 4.0""RTR 269-274",2019,DOI: -,Accred : Unknown
PENINGKATAN PRODUKSI INDUSTRI KERAJINAN KERAMIK DENGAN BLAYER ELEKTRIK,https://garuda.kemdikbud.go.id/documents/detail/810492,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(PE)295-304","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(PE)295-304",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(PE)295-304",2018,DOI: -,Accred : Unknown
ANALISIS PERBANDINGAN NILAI CESA KENDARAAN BERAT ANTARA MUATAN KOSONG DENGAN MUATAN STANDAR,https://garuda.kemdikbud.go.id/documents/detail/810512,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(RT)530-537","Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(RT)530-537",Author Order : 2 of 3,"Conference on Innovation and Application of Science and Technology (CIASTECH) CIASTECH 2018 ""Inovasi IPTEKS untuk mendukung Pembangunan Berkelanjutan""(RT)530-537",2018,DOI: -,Accred : Unknown
Analysis of Road Surface Defects Using Road Condition Index Method on the Caruban-Ngawi Road Segment,https://garuda.kemdikbud.go.id/documents/detail/933286,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 1, No 2 (2018): JSAE","JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 1, No 2 (2018): JSAE",Author Order : 1 of 3,"JOURNAL OF SCIENCE AND APPLIED ENGINEERING Vol 1, No 2 (2018): JSAE",2018,DOI: 10.31328/jsae.v1i2.887,Accred : Sinta 4
ANALISIS PEMBEBANAN JARINGAN JALAN (TRIP ASSIGNMENT) PADA KORIDOR MALANG-SURABAYA,https://garuda.kemdikbud.go.id/documents/detail/281891,"WIDYA TEKNIKA Vol 21, No 2 (2013): JURNAL WIDYATEKNIKA","WIDYA TEKNIKA Vol 21, No 2 (2013): JURNAL WIDYATEKNIKA",Author Order : 1 of 3,"WIDYA TEKNIKA Vol 21, No 2 (2013): JURNAL WIDYATEKNIKA",2013,DOI: -,Accred : Unknown
PENGGUNAAN ASBUTON LAWELE DENGAN BAHAN ADDITIF OLI BEKAS KENDARAAN UNTUK MENINGKATKAN STABILITAS BETON ASPAL,https://garuda.kemdikbud.go.id/documents/detail/281892,"WIDYA TEKNIKA Vol 21, No 2 (2013): JURNAL WIDYATEKNIKA","WIDYA TEKNIKA Vol 21, No 2 (2013): JURNAL WIDYATEKNIKA",Author Order : 1 of 3,"WIDYA TEKNIKA Vol 21, No 2 (2013): JURNAL WIDYATEKNIKA",2013,DOI: -,Accred : Unknown
ANALISIS SELA KRITIS (CRITICAL GAP) ARUS LALU LINTAS PADA SIMPANG TAK BERSINYAL,https://garuda.kemdikbud.go.id/documents/detail/114513,"WIDYA TEKNIKA Vol 19, No 1: MARET 2011","WIDYA TEKNIKA Vol 19, No 1: MARET 2011",Author Order : 1 of 3,"WIDYA TEKNIKA Vol 19, No 1: MARET 2011",2011,DOI: -,Accred : Unknown
MODEL KECELAKAAN SEPEDA MOTOR PADA SUATU RUAS JALAN,https://garuda.kemdikbud.go.id/documents/detail/166039,"Jurnal Transportasi Vol 10, No 1 (2010)","Jurnal Transportasi Vol 10, No 1 (2010)",Author Order : 1 of 3,"Jurnal Transportasi Vol 10, No 1 (2010)",2010,DOI: -,Accred : Unknown
INDIKATOR FAKTOR MANUSIA TERHADAP KECELAKAAN SEPEDA MOTOR,https://garuda.kemdikbud.go.id/documents/detail/166107,"Jurnal Transportasi Vol 10, No 2 (2010)","Jurnal Transportasi Vol 10, No 2 (2010)",Author Order : 1 of 3,"Jurnal Transportasi Vol 10, No 2 (2010)",2010,DOI: -,Accred : Unknown
INDIKATOR FAKTOR MANUSIA TERHADAP KECELAKAAN SEPEDA MOTOR,https://garuda.kemdikbud.go.id/documents/detail/550611,"Jurnal Transportasi Vol 10, No 2 (2010)","Jurnal Transportasi Vol 10, No 2 (2010)",Author Order : 1 of 3,"Jurnal Transportasi Vol 10, No 2 (2010)",2010,DOI: 10.26593/jt.v10i2.388.%p,Accred : Unknown
MODEL KECELAKAAN SEPEDA MOTOR PADA SUATU RUAS JALAN,https://garuda.kemdikbud.go.id/documents/detail/551507,"Jurnal Transportasi Vol 10, No 1 (2010)","Jurnal Transportasi Vol 10, No 1 (2010)",Author Order : 1 of 3,"Jurnal Transportasi Vol 10, No 1 (2010)",2010,DOI: 10.26593/jt.v10i1.377.%p,Accred : Unknown
MODEL KECELAKAAN SEPEDA MOTOR PADA SUATU RUAS JALAN,https://garuda.kemdikbud.go.id/documents/detail/1156001,Jurnal Transportasi Vol. 10 No. 1 (2010),Jurnal Transportasi Vol. 10 No. 1 (2010),Author Order : 1 of 3,Jurnal Transportasi Vol. 10 No. 1 (2010),2010,DOI: 10.26593/jtrans.v10i1.377.%p,Accred : Unknown
INDIKATOR FAKTOR MANUSIA TERHADAP KECELAKAAN SEPEDA MOTOR,https://garuda.kemdikbud.go.id/documents/detail/1155637,Jurnal Transportasi Vol. 10 No. 2 (2010),Jurnal Transportasi Vol. 10 No. 2 (2010),Author Order : 1 of 3,Jurnal Transportasi Vol. 10 No. 2 (2010),2010,DOI: 10.26593/jtrans.v10i2.388.%p,Accred : Unknown
